Framework,,Rigorous Instruction,,,,,,,,,,,,,,Collaborative Teachers,,,,,,,,,,,,Supportive Environment                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          Supportive Environment,,,,,,,,,,,,,,,,,,,,,Effective School Leadership,,,,,,,,,,,Strong Family-Community Ties,,,,,,,,,,,Trust,,,,,,,,,,,,,,,,,
DBN,School Name,Rigorous Instruction Rating,Rigorous Instruction - Element Score,Quality Review - How interesting and challenging is the curriculum?,Quality Review - How effective is the teaching and learning?,Quality Review - How well does the school assess what students are learning?,Rigorous Instruction - Percent Positive Responses on School Survey,Rigorous Instruction - Percent Positive Responses on School Survey - City Average,Rigorous Instruction - Borough Positive Responses,Percentage of students who say that they learn a lot from feedback on their work,Percentage of students who say that they learn a lot from feedback on their work - City Average,Percentage of students who know what their teacher wants them to learn in class,Percentage of students who know what their teacher wants them to learn in class - City Average,Percentage of teachers who say that students build on each others' ideas during class discussions,Percentage of teachers who say that students build on each others' ideas during class discussions - City Average,Collaborative Teachers Rating,Collaborative Teachers - Element Score,Quality Review - How well do teachers work with each other?,Collaborative Teachers - Percent Positive Responses on School Survey,Collaborative Teachers - Percent Positive Responses on School Survey - City Average,Collaborative Teachers - Borough Positive Responses,Percentage of teachers who say that they work together to design instructional programs,Percentage of teachers who say that they work together to design instructional programs - City Average,Percentage of teachers who say that they have opportunities to work productively with colleagues in their school,Percentage of teachers who say that they have opportunities to work productively with colleagues in their school - City Average,Percentage of teachers who say that they feel responsible that all students learn,Percentage of teachers who say that they feel responsible that all students learn - City Average,Supportive Environment Rating,Supportive Environment - Element Score,Quality Review - How clearly are high expectations communicated to students and staff?,Supportive Environment - Percent Positive Responses on School Survey,Supportive Environment - Percent Positive Responses on School Survey - City Average,Supportive Environment - Borough Positive Responses,"Percentage of students who feel safe in the hallways, bathrooms, locker room, and cafeteria","Percentage of students who feel safe in the hallways, bathrooms, locker room, and cafeteria - City Average",Percentage of students who say that teachers notice when they are upset or having emotional difficulty,Percentage of students who say that teachers notice when they are upset or having emotional difficulty - City Average,Percentage of students who say that this school supports students in navigating the post-secondary process,Percentage of students who say that this school supports students in navigating the post-secondary process - City Average,Metric City Rating - Least Restrictive Environment,Percentage of Enrollment - Least Restrictive Environment,Population Percentage of Range - Least Restrictive Environment,Metric Value - Least Restrictive Environment,Approaching Target For 2015 - Least Restrictive Environment,Meeting Target For 2015 - Least Restrictive Environment,Exceeding Target For 2015 - Least Restrictive Environment,Metric Score - Least Restrictive Environment,Metric Value - Percentage of Students with 90%+ Attendance,Effective School Leadership Rating,Effective School Leadership - Element Score,Effective School Leadership - Percent Positive Responses on School Survey,Effective School Leadership - Percent Positive Responses on School Survey - City Average,Effective School Leadership - Borough Positive Responses,Percentage of teachers who say that the principal communicates a clear vision for this school,Percentage of teachers who say that the principal communicates a clear vision for this school - City Average,Percentage of teachers who say that curriculum and instruction are well coordinated across different grade levels,Percentage of teachers who say that curriculum and instruction are well coordinated across different grade levels - City Average,Percentage of parents who feel that the principal works to create a sense of community in the school,Percentage of parents who feel that the principal works to create a sense of community in the school - City Average,Strong Family-Community Ties Rating,Strong Family-Community Ties - Element Score,Strong Family-Community Ties Overall - Positive Responses,Strong Family-Community Ties - Percent Positive Responses on School Survey - City Average,Strong Family-Community Ties - Borough Positive Responses,Percentage of parents who say that school staff regularly communicate with them about how the staff can help their children learn,Percentage of parents who say that school staff regularly communicate with them about how the staff can help their children learn - City Average,Percentage of parents who feel that teachers try to understand families' problems and concerns,Percentage of parents who feel that teachers try to understand families' problems and concerns - City Average,Percentage of teachers who say that teachers at this school work closely with families to meet students' needs,Percentage of teachers who say that teachers at this school work closely with families to meet students' needs - City Average,Trust Rating,Trust - Element Score,Trust - Percent Positive Responses on School Survey,Trust - Percent Positive Responses on School Survey - City Average,Trust - Borough Positive Responses,Percentage of teachers who say they trust the principal,Percentage of teachers who say they trust the principal - City Average,Percentage of teachers who say that they trust each other,Percentage of teachers who say that they trust each other - City Average,Percentage of parents who say that school staff work hard to build trusting relationships with them,Percentage of parents who say that school staff work hard to build trusting relationships with them - City Average,Percentage of students who say that teachers treat them with respect,Percentage of students who say that teachers treat them with respect - City Average,Student Survey Response Rate,Teacher Survey Response Rate,Parent Survey Response Rate,Quality Review - Dates Of Review,Quality Review - Principal at Time of Review
15K684,Millennium Brooklyn HS,Meeting Target,3.56,Proficient,Proficient,Proficient,92%,85%,86%,83%,84%,93%,90%,90%,78%,Meeting Target,3.84,Proficient,94%,86%,87%,96%,91%,96%,85%,98%,89%,Meeting Target,3.44,Proficient,89%,83%,82%,90%,84%,71%,71%,89%,82%,Not Meeting Target,9.00%,30.50%,0.14,0.268,0.473,0.682,1.50,82.7%,Exceeding Target,4.32,93%,82%,82%,100%,86%,96%,82%,93%,89%,Meeting Target,3.44,78%,75%,77%,91%,88%,95%,90%,96%,91%,Exceeding Target,4.16,94%,89%,89%,100%,82%,100%,87%,94%,91%,93%,86%,78%,100%,28%,"November 13-14, 2013",Dr. Lisa Gioe
16K393,Frederick Douglass Academy IV Secondary School,Approaching Target,2.92,Developing,Proficient,Developing,90%,85%,86%,96%,84%,97%,90%,82%,78%,Approaching Target,2.80,Proficient,87%,86%,87%,75%,91%,92%,85%,92%,89%,Approaching Target,2.96,Developing,90%,83%,82%,89%,84%,95%,71%,94%,82%,Approaching Target,29.30%,99.30%,0.41,0.268,0.473,0.682,2.68,35.0%,Approaching Target,2.68,77%,82%,82%,92%,86%,75%,82%,70%,89%,Meeting Target,3.72,87%,75%,77%,79%,88%,71%,90%,100%,91%,Approaching Target,2.60,83%,89%,89%,75%,82%,83%,87%,79%,91%,93%,86%,90%,100%,29%,"April 30, 2015",Elvin Crespo
16K455,Boys and Girls High School,Approaching Target,2.44,Developing,Developing,Developing,86%,85%,86%,90%,84%,92%,90%,79%,78%,Approaching Target,2.36,Developing,81%,86%,87%,75%,91%,76%,85%,91%,89%,N/A,,Developing,82%,83%,82%,80%,84%,79%,71%,85%,82%,Exceeding Target,22.20%,75.30%,0.90,0.268,0.473,0.682,4.67,39.7%,Approaching Target,2.68,75%,82%,82%,89%,86%,71%,82%,96%,89%,Meeting Target,3.56,81%,75%,77%,75%,88%,96%,90%,83%,91%,Meeting Target,3.20,87%,89%,89%,79%,82%,73%,87%,96%,91%,85%,86%,23%,70%,6%,"March 12, 2015",Michael Wiltshire
16K498,Brooklyn High School for Law and Technology,Approaching Target,2.72,Proficient,Proficient,Proficient,72%,85%,86%,66%,84%,84%,90%,50%,78%,Approaching Target,2.80,Well Developed,76%,86%,87%,82%,91%,75%,85%,71%,89%,Meeting Target,3.68,Proficient,73%,83%,82%,76%,84%,55%,71%,69%,82%,Meeting Target,16.80%,56.90%,0.62,0.268,0.473,0.682,3.70,76.9%,Approaching Target,2.28,71%,82%,82%,76%,86%,59%,82%,90%,89%,Not Meeting Target,1.64,64%,75%,77%,79%,88%,87%,90%,88%,91%,Approaching Target,2.96,85%,89%,89%,75%,82%,82%,87%,87%,91%,72%,86%,70%,53%,19%,"April 23, 2015",Dr. Hasan Shafiq
16K594,Gotham Professional Arts Academy,Exceeding Target,4.20,Well Developed,Proficient,Well Developed,90%,85%,86%,78%,84%,90%,90%,86%,78%,Exceeding Target,4.00,Well Developed,82%,86%,87%,87%,91%,100%,85%,73%,89%,Meeting Target,3.36,Well Developed,80%,83%,82%,89%,84%,76%,71%,88%,82%,Exceeding Target,23.00%,78.00%,0.73,0.268,0.473,0.682,4.15,41.5%,Approaching Target,2.68,72%,82%,82%,53%,86%,67%,82%,100%,89%,Meeting Target,3.92,82%,75%,77%,100%,88%,100%,90%,80%,91%,Meeting Target,3.60,88%,89%,89%,53%,82%,47%,87%,100%,91%,87%,86%,76%,94%,19%,"May 13, 2015",Alexander White
16K688,The Brooklyn Academy of Global Finance,Approaching Target,2.64,Proficient,Developing,Developing,85%,85%,86%,85%,84%,92%,90%,92%,78%,Meeting Target,3.92,Proficient,95%,86%,87%,92%,91%,92%,85%,100%,89%,Meeting Target,3.08,Proficient,81%,83%,82%,87%,84%,80%,71%,79%,82%,Exceeding Target,29.60%,100.00%,1.18,0.268,0.473,0.682,4.99,44.0%,Exceeding Target,4.00,91%,82%,82%,100%,86%,92%,82%,90%,89%,Meeting Target,3.36,76%,75%,77%,94%,88%,94%,90%,100%,91%,Meeting Target,3.80,93%,89%,89%,100%,82%,85%,87%,94%,91%,92%,86%,77%,93%,26%,"December 16, 2014",Danielle Darbee
16K765,Nelson Mandela High School,N/A,,Proficient,Developing,Proficient,88%,85%,86%,86%,84%,88%,90%,71%,78%,N/A,,Proficient,94%,86%,87%,100%,91%,100%,85%,100%,89%,N/A,,Developing,78%,83%,82%,81%,84%,78%,71%,81%,82%,N/A,16.10%,54.60%,0.30,,,,,48.0%,N/A,,94%,82%,82%,86%,86%,71%,82%,97%,89%,N/A,,76%,75%,77%,100%,88%,91%,90%,100%,91%,N/A,,95%,89%,89%,100%,82%,100%,87%,100%,91%,88%,86%,77%,100%,28%,"March 23, 2015",Tabari Bomani
17K122,Pathways in Technology Early College High School (,Meeting Target,3.36,Proficient,Proficient,Developing,94%,85%,86%,84%,84%,89%,90%,85%,78%,Meeting Target,3.40,Well Developed,86%,86%,87%,90%,91%,74%,85%,95%,89%,Exceeding Target,4.36,Proficient,83%,83%,82%,86%,84%,69%,71%,83%,82%,Meeting Target,15.50%,52.50%,0.60,0.268,0.473,0.682,3.62,81.1%,Meeting Target,3.68,85%,82%,82%,95%,86%,85%,82%,96%,89%,Meeting Target,3.12,76%,75%,77%,88%,88%,90%,90%,85%,91%,Meeting Target,3.40,90%,89%,89%,90%,82%,85%,87%,90%,91%,92%,86%,31%,71%,17%,"December 11-12, 2013",Rashid Davis
17K382,Academy for College Preparation and Career Explora,Approaching Target,2.88,Proficient,Proficient,Proficient,79%,86%,86%,83%,84%,85%,91%,69%,81%,Approaching Target,2.84,Proficient,76%,87%,87%,62%,89%,77%,85%,70%,87%,Approaching Target,2.88,Proficient,75%,83%,82%,65%,85%,60%,72%,76%,82%,Exceeding Target,16.20%,54.90%,0.86,0.268,0.473,0.682,4.57,58.6%,Approaching Target,2.04,68%,82%,82%,72%,87%,77%,79%,81%,90%,Approaching Target,2.08,70%,77%,77%,79%,88%,73%,90%,84%,94%,Not Meeting Target,1.64,77%,89%,89%,67%,84%,81%,87%,79%,90%,71%,84%,61%,82%,6%,"January 13-14, 2014",Doris Unger
17K408,Academy of Hospitality and Tourism,Approaching Target,2.40,Proficient,Developing,Developing,80%,85%,86%,83%,84%,88%,90%,72%,78%,Meeting Target,3.32,Proficient,86%,86%,87%,94%,91%,88%,85%,89%,89%,Meeting Target,3.08,Proficient,74%,83%,82%,73%,84%,67%,71%,75%,82%,Exceeding Target,19.60%,66.40%,0.75,0.268,0.473,0.682,4.21,58.3%,Meeting Target,3.84,89%,82%,82%,89%,86%,94%,82%,90%,89%,Approaching Target,2.24,67%,75%,77%,90%,88%,90%,90%,89%,91%,Meeting Target,3.04,87%,89%,89%,94%,82%,89%,87%,90%,91%,77%,86%,87%,95%,77%,"May 8, 2015",Adam Breier
17K524,International High School at Prospect Heights,Exceeding Target,4.20,Well Developed,Well Developed,Well Developed,80%,85%,86%,90%,84%,94%,90%,84%,78%,Exceeding Target,4.48,Proficient,90%,86%,87%,100%,91%,87%,85%,97%,89%,Meeting Target,3.48,Well Developed,89%,83%,82%,85%,84%,85%,71%,88%,82%,Meeting Target,1.90%,6.40%,0.63,0.268,0.473,0.682,3.73,64.8%,Approaching Target,2.96,80%,82%,82%,67%,86%,87%,82%,86%,89%,Meeting Target,3.80,82%,75%,77%,95%,88%,92%,90%,93%,91%,Meeting Target,3.88,91%,89%,89%,72%,82%,97%,87%,96%,91%,94%,86%,76%,100%,33%,"April 14, 2015",Nedda De Castro
17K528,The High School for Global Citizenship,Exceeding Target,4.12,Well Developed,Proficient,Well Developed,87%,85%,86%,84%,84%,91%,90%,74%,78%,Exceeding Target,4.32,Well Developed,88%,86%,87%,89%,91%,89%,85%,89%,89%,Exceeding Target,4.28,Well Developed,84%,83%,82%,85%,84%,75%,71%,83%,82%,Exceeding Target,15.00%,50.80%,0.87,0.268,0.473,0.682,4.58,66.9%,Exceeding Target,4.00,88%,82%,82%,83%,86%,84%,82%,98%,89%,Exceeding Target,4.64,89%,75%,77%,98%,88%,99%,90%,89%,91%,Meeting Target,3.72,89%,89%,89%,84%,82%,84%,87%,98%,91%,88%,86%,94%,100%,54%,"March 18, 2015",Michelle Rochon
17K531,"School for Human Rights, The",Meeting Target,3.84,Proficient,Proficient,Proficient,97%,86%,86%,89%,84%,96%,91%,96%,81%,Exceeding Target,4.12,Proficient,99%,87%,87%,96%,89%,100%,85%,100%,87%,Meeting Target,3.80,Proficient,86%,83%,82%,86%,85%,77%,72%,84%,82%,Exceeding Target,13.40%,45.40%,0.69,0.268,0.473,0.682,4.03,76.5%,Exceeding Target,4.44,95%,82%,82%,100%,87%,100%,79%,92%,90%,Meeting Target,3.52,80%,77%,77%,87%,88%,87%,90%,100%,94%,Exceeding Target,4.16,94%,89%,89%,100%,84%,100%,87%,87%,90%,87%,84%,98%,100%,57%,"December 10, 2014",Michael Alexander
17K533,School for Democracy and  Leadership,Approaching Target,2.60,Proficient,Developing,Developing,84%,86%,86%,84%,84%,88%,91%,74%,81%,Approaching Target,2.72,Well Developed,72%,87%,87%,90%,89%,68%,85%,67%,87%,Meeting Target,3.28,Proficient,77%,83%,82%,81%,85%,68%,72%,75%,82%,Meeting Target,13.60%,46.10%,0.60,0.268,0.473,0.682,3.61,45.7%,Approaching Target,2.72,76%,82%,82%,79%,87%,44%,79%,88%,90%,Approaching Target,2.32,72%,77%,77%,86%,88%,81%,90%,80%,94%,Approaching Target,2.88,85%,89%,89%,75%,84%,84%,87%,84%,90%,74%,84%,82%,72%,51%,"April 9-10, 2014",James Olearchik
17K537,High School for Youth and Community Development at,Meeting Target,3.72,Well Developed,Proficient,Proficient,86%,85%,86%,80%,84%,87%,90%,67%,78%,Exceeding Target,4.32,Well Developed,89%,86%,87%,89%,91%,100%,85%,89%,89%,Exceeding Target,4.04,Well Developed,80%,83%,82%,79%,84%,70%,71%,81%,82%,Exceeding Target,18.50%,62.70%,0.79,0.268,0.473,0.682,4.34,64.6%,Meeting Target,3.44,84%,82%,82%,89%,86%,84%,82%,90%,89%,Meeting Target,3.72,81%,75%,77%,94%,88%,91%,90%,100%,91%,Meeting Target,3.72,90%,89%,89%,74%,82%,100%,87%,95%,91%,83%,86%,71%,83%,32%,"April 23, 2015",Mary Prendergast
17K539,High School for Service & Learning at Erasmus,Meeting Target,3.08,Proficient,Developing,Proficient,88%,85%,86%,78%,84%,87%,90%,69%,78%,Meeting Target,3.32,Proficient,86%,86%,87%,94%,91%,88%,85%,94%,89%,Meeting Target,3.20,Proficient,76%,83%,82%,76%,84%,67%,71%,69%,82%,Meeting Target,15.70%,53.20%,0.67,0.268,0.473,0.682,3.95,63.7%,Meeting Target,3.40,84%,82%,82%,81%,86%,82%,82%,90%,89%,Meeting Target,3.48,78%,75%,77%,90%,88%,94%,90%,94%,91%,Meeting Target,3.24,86%,89%,89%,75%,82%,81%,87%,94%,91%,78%,86%,74%,71%,17%,"January 20, 2015",Peter Fabianski
17K543,"Science, Technology and Research Early College Hig",Exceeding Target,4.16,Well Developed,Proficient,Proficient,97%,86%,86%,93%,84%,94%,91%,100%,81%,Exceeding Target,4.80,Well Developed,96%,87%,87%,91%,89%,100%,85%,100%,87%,Exceeding Target,4.36,Well Developed,89%,83%,82%,88%,85%,82%,72%,91%,82%,Meeting Target,4.00%,13.60%,0.62,0.268,0.473,0.682,3.68,87.0%,Exceeding Target,4.36,91%,82%,82%,100%,87%,100%,79%,100%,90%,Exceeding Target,4.96,90%,77%,77%,99%,88%,99%,90%,100%,94%,Exceeding Target,4.36,94%,89%,89%,96%,84%,87%,87%,99%,90%,88%,84%,94%,77%,82%,"January 7, 2015",Dr. Eric Blake
17K544,International Arts Business School,N/A,,Developing,Developing,Developing,100%,85%,86%,,84%,,90%,100%,78%,N/A,,Proficient,90%,86%,87%,100%,91%,100%,85%,100%,89%,N/A,,Proficient,100%,83%,82%,,84%,,71%,,82%,N/A,16.70%,56.60%,,0.268,0.473,0.682,,,N/A,,82%,82%,82%,100%,86%,100%,82%,,89%,N/A,,84%,75%,77%,,88%,,90%,100%,91%,N/A,,87%,89%,89%,67%,82%,100%,87%,,91%,,86%,,80%,33%,"December 1, 2014",Angelo Marra
17K546,High School for Public Service: Heroes  of Tomorro,Meeting Target,3.44,Proficient,Proficient,Proficient,88%,85%,86%,85%,84%,94%,90%,86%,78%,Meeting Target,3.92,Proficient,94%,86%,87%,95%,91%,91%,85%,100%,89%,Meeting Target,3.72,Proficient,88%,83%,82%,89%,84%,71%,71%,85%,82%,Exceeding Target,6.40%,21.70%,0.86,0.268,0.473,0.682,4.57,81.0%,Exceeding Target,4.00,90%,82%,82%,95%,86%,100%,82%,94%,89%,Meeting Target,3.28,75%,75%,77%,91%,88%,91%,90%,100%,91%,Exceeding Target,4.16,94%,89%,89%,91%,82%,100%,87%,95%,91%,92%,86%,96%,85%,28%,"January 14, 2015",Sean Rice
17K547,Brooklyn Academy of Science and the Environment,Meeting Target,3.56,Well Developed,Proficient,Proficient,83%,85%,86%,83%,84%,87%,90%,70%,78%,Meeting Target,3.44,Proficient,86%,86%,87%,94%,91%,79%,85%,81%,89%,Meeting Target,3.40,Proficient,78%,83%,82%,75%,84%,65%,71%,76%,82%,Exceeding Target,13.90%,47.10%,0.84,0.268,0.473,0.682,4.50,76.4%,Meeting Target,3.48,84%,82%,82%,83%,86%,83%,82%,92%,89%,Meeting Target,3.28,76%,75%,77%,93%,88%,92%,90%,97%,91%,Meeting Target,3.76,91%,89%,89%,90%,82%,97%,87%,96%,91%,81%,86%,83%,94%,22%,"May 14, 2015",Veronica Peterson
17K548,Brooklyn School for Music & Theatre,Approaching Target,2.84,Proficient,Developing,Proficient,82%,85%,86%,82%,84%,87%,90%,69%,78%,Approaching Target,2.96,Proficient,77%,86%,87%,84%,91%,96%,85%,77%,89%,Approaching Target,2.92,Proficient,75%,83%,82%,65%,84%,74%,71%,79%,82%,Approaching Target,13.50%,45.80%,0.44,0.268,0.473,0.682,2.85,67.9%,Approaching Target,2.80,78%,82%,82%,84%,86%,72%,82%,86%,89%,Meeting Target,3.00,77%,75%,77%,90%,88%,85%,90%,80%,91%,Approaching Target,2.00,80%,89%,89%,72%,82%,61%,87%,87%,91%,71%,86%,70%,93%,56%,"March 13, 2015",Pamela Randazzo
17K590,Medgar Evers College Preparatory School,Exceeding Target,4.12,Well Developed,Well Developed,Proficient,87%,86%,86%,79%,84%,90%,91%,89%,81%,Meeting Target,3.52,Well Developed,89%,87%,87%,89%,89%,94%,85%,95%,87%,Meeting Target,3.64,Proficient,79%,83%,82%,84%,85%,50%,72%,70%,82%,Meeting Target,3.40%,11.50%,0.55,0.268,0.473,0.682,3.34,84.9%,Meeting Target,3.24,80%,82%,82%,95%,87%,72%,79%,91%,90%,N/A,,81%,77%,77%,85%,88%,87%,90%,100%,94%,N/A,,85%,89%,89%,72%,84%,83%,87%,86%,90%,70%,84%,53%,31%,20%,"May 18, 2015",Angella Smith
17K600,Clara Barton High School,Approaching Target,2.28,Developing,Developing,Developing,83%,85%,86%,80%,84%,86%,90%,66%,78%,Approaching Target,2.64,Proficient,74%,86%,87%,82%,91%,71%,85%,76%,89%,Approaching Target,2.92,Proficient,73%,83%,82%,59%,84%,55%,71%,72%,82%,Approaching Target,15.50%,52.50%,0.39,0.268,0.473,0.682,2.58,68.8%,Approaching Target,2.04,68%,82%,82%,61%,86%,70%,82%,87%,89%,Approaching Target,2.28,70%,75%,77%,81%,88%,87%,90%,73%,91%,Approaching Target,2.16,79%,89%,89%,50%,82%,77%,87%,87%,91%,74%,86%,77%,80%,9%,"February 9, 2015",Dr. Richard A. Forman
17K745,Brooklyn Institute for Liberal Arts,N/A,,Well Developed,Proficient,Proficient,81%,85%,86%,93%,84%,95%,90%,70%,78%,N/A,,Well Developed,89%,86%,87%,100%,91%,95%,85%,100%,89%,N/A,,Proficient,85%,83%,82%,87%,84%,80%,71%,85%,82%,Exceeding Target,13.00%,44.10%,1.12,0.268,0.473,0.682,4.99,85.5%,N/A,,87%,82%,82%,90%,86%,95%,82%,94%,89%,N/A,,81%,75%,77%,91%,88%,91%,90%,90%,91%,N/A,,89%,89%,89%,76%,82%,95%,87%,92%,91%,88%,86%,94%,100%,80%,"March 12, 2015",Ann-Marie Henry-Stephens
17K751,Academy for Health Careers,Approaching Target,2.00,Developing,Developing,Developing,78%,85%,86%,74%,84%,85%,90%,73%,78%,Meeting Target,3.52,Proficient,87%,86%,87%,92%,91%,91%,85%,92%,89%,Approaching Target,2.80,Proficient,76%,83%,82%,77%,84%,59%,71%,72%,82%,Meeting Target,13.10%,44.40%,0.51,0.268,0.473,0.682,3.18,51.1%,Meeting Target,3.60,86%,82%,82%,91%,86%,96%,82%,83%,89%,Approaching Target,2.72,72%,75%,77%,91%,88%,89%,90%,88%,91%,Meeting Target,3.28,89%,89%,89%,88%,82%,100%,87%,91%,91%,75%,86%,85%,86%,17%,"March 25, 2015",Deonne Martin
18K563,It Takes a Village Academy,Exceeding Target,4.32,Well Developed,Proficient,Well Developed,93%,85%,86%,84%,84%,89%,90%,85%,78%,Exceeding Target,4.60,Well Developed,93%,86%,87%,97%,91%,92%,85%,97%,89%,Exceeding Target,4.20,Well Developed,82%,83%,82%,73%,84%,69%,71%,80%,82%,Exceeding Target,11.70%,39.70%,0.86,0.268,0.473,0.682,4.57,80.3%,Exceeding Target,4.16,92%,82%,82%,98%,86%,89%,82%,91%,89%,Exceeding Target,4.64,88%,75%,77%,97%,88%,94%,90%,97%,91%,Meeting Target,3.80,91%,89%,89%,90%,82%,90%,87%,95%,91%,78%,86%,91%,100%,43%,"February 25, 2015",Marina Vinitskaya
18K566,Brooklyn Generation School,Meeting Target,3.20,Proficient,Developing,Proficient,89%,85%,86%,86%,84%,93%,90%,83%,78%,Meeting Target,3.72,Proficient,91%,86%,87%,96%,91%,90%,85%,96%,89%,Meeting Target,3.72,Proficient,83%,83%,82%,81%,84%,77%,71%,84%,82%,Meeting Target,17.10%,58.00%,0.49,0.268,0.473,0.682,3.08,75.3%,Exceeding Target,4.00,91%,82%,82%,91%,86%,91%,82%,91%,89%,Meeting Target,3.16,75%,75%,77%,83%,88%,88%,90%,91%,91%,Meeting Target,3.40,90%,89%,89%,91%,82%,91%,87%,89%,91%,88%,86%,85%,92%,38%,"April 16, 2015",Lydia Colon Bomani
18K567,Brooklyn Theatre Arts High School,Meeting Target,3.20,Proficient,Developing,Proficient,91%,85%,86%,80%,84%,89%,90%,95%,78%,Meeting Target,3.48,Proficient,88%,86%,87%,71%,91%,86%,85%,90%,89%,Meeting Target,3.32,Proficient,80%,83%,82%,80%,84%,74%,71%,78%,82%,Meeting Target,14.90%,50.50%,0.58,0.268,0.473,0.682,3.49,57.2%,Meeting Target,3.12,79%,82%,82%,86%,86%,67%,82%,95%,89%,Approaching Target,2.88,73%,75%,77%,95%,88%,86%,90%,86%,91%,Meeting Target,3.28,88%,89%,89%,81%,82%,81%,87%,95%,91%,86%,86%,86%,84%,11%,"November 18-19, 2013",David Ward
18K569,Kurt Hahn Expeditionary Learning School,Meeting Target,3.56,Well Developed,Proficient,Proficient,82%,85%,86%,91%,84%,94%,90%,93%,78%,Exceeding Target,4.16,Well Developed,87%,86%,87%,86%,91%,93%,85%,93%,89%,Exceeding Target,4.32,Well Developed,84%,83%,82%,82%,84%,78%,71%,88%,82%,Exceeding Target,18.50%,62.70%,0.79,0.268,0.473,0.682,4.35,76.7%,Meeting Target,3.12,82%,82%,82%,79%,86%,69%,82%,83%,89%,Exceeding Target,4.12,84%,75%,77%,95%,88%,95%,90%,93%,91%,Meeting Target,3.60,89%,89%,89%,86%,82%,93%,87%,98%,91%,87%,86%,83%,56%,19%,"May 15, 2015",Veronica Coleman Xavier
18K576,Victory Collegiate High School,Exceeding Target,4.36,Well Developed,Well Developed,Well Developed,83%,85%,86%,96%,84%,95%,90%,78%,78%,Exceeding Target,4.12,Well Developed,84%,86%,87%,91%,91%,81%,85%,87%,89%,Exceeding Target,4.60,Well Developed,89%,83%,82%,94%,84%,88%,71%,90%,82%,Meeting Target,18.70%,63.40%,0.65,0.268,0.473,0.682,3.82,72.5%,Meeting Target,3.00,79%,82%,82%,86%,86%,59%,82%,91%,89%,Approaching Target,2.76,73%,75%,77%,86%,88%,84%,90%,86%,91%,Meeting Target,3.84,91%,89%,89%,77%,82%,77%,87%,91%,91%,95%,86%,49%,100%,25%,"May 13, 2015",Marcel Deans
18K589,Arts & Media Preparatory Academy,Approaching Target,2.20,Developing,Developing,Developing,80%,85%,86%,90%,84%,92%,90%,71%,78%,Approaching Target,2.92,Proficient,75%,86%,87%,79%,91%,85%,85%,86%,89%,Approaching Target,2.92,Proficient,79%,83%,82%,86%,84%,72%,71%,77%,82%,Exceeding Target,17.60%,59.70%,0.76,0.268,0.473,0.682,4.23,46.9%,Meeting Target,3.04,79%,82%,82%,71%,86%,64%,82%,92%,89%,Approaching Target,2.92,74%,75%,77%,93%,88%,95%,90%,86%,91%,Approaching Target,2.68,82%,89%,89%,50%,82%,71%,87%,97%,91%,82%,86%,79%,64%,30%,"April 30, 2015",Deborah Glauner
18K617,High School for Innovation in Advertising and Medi,Approaching Target,2.52,Proficient,Developing,Proficient,73%,85%,86%,93%,84%,94%,90%,52%,78%,Approaching Target,2.64,Proficient,73%,86%,87%,87%,91%,68%,85%,76%,89%,Meeting Target,3.72,Proficient,85%,83%,82%,86%,84%,76%,71%,89%,82%,Exceeding Target,18.80%,63.70%,0.68,0.268,0.473,0.682,4.01,62.9%,Approaching Target,2.52,71%,82%,82%,67%,86%,59%,82%,96%,89%,Approaching Target,2.68,71%,75%,77%,95%,88%,95%,90%,92%,91%,Meeting Target,3.40,85%,89%,89%,46%,82%,87%,87%,100%,91%,93%,86%,71%,100%,8%,"November 13, 2014",Adaleza Michelena
18K629,Cultural Academy for the Arts and Sciences,Approaching Target,2.16,Proficient,Developing,Developing,70%,85%,86%,86%,84%,89%,90%,59%,78%,Approaching Target,2.64,Proficient,71%,86%,87%,85%,91%,58%,85%,63%,89%,Meeting Target,3.20,Proficient,79%,83%,82%,74%,84%,70%,71%,76%,82%,Exceeding Target,19.00%,64.40%,0.91,0.268,0.473,0.682,4.72,56.5%,Approaching Target,2.52,71%,82%,82%,70%,86%,65%,82%,100%,89%,Approaching Target,2.84,74%,75%,77%,91%,88%,87%,90%,81%,91%,Approaching Target,2.68,82%,89%,89%,56%,82%,70%,87%,94%,91%,78%,86%,72%,96%,10%,"May 6, 2015",Diane Varano
18K633,High School for Medical Professions,Meeting Target,3.68,Well Developed,Proficient,Proficient,85%,85%,86%,87%,84%,90%,90%,83%,78%,Exceeding Target,4.36,Well Developed,89%,86%,87%,82%,91%,91%,85%,83%,89%,Meeting Target,3.84,Well Developed,81%,83%,82%,84%,84%,68%,71%,76%,82%,Exceeding Target,14.40%,48.80%,0.81,0.268,0.473,0.682,4.39,74.5%,Meeting Target,3.72,87%,82%,82%,83%,86%,87%,82%,91%,89%,Meeting Target,3.00,74%,75%,77%,86%,88%,86%,90%,91%,91%,Meeting Target,3.00,87%,89%,89%,87%,82%,83%,87%,91%,91%,81%,86%,68%,83%,11%,"Apr 16-17, 2013",Joseph Scarmato
